Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,
Aruba,ABW,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.48880636,94.77049111,95.05217586,95.33386061,95.61554536,95.89723012,96.17891487,96.46059962,96.74228437,97.02396912,97.30565388,97.58733863,97.86902338,97.86902338,97.86902338,97.86902338,97.86902338,,,,,,,
,AFE,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.9878385268091,41.7682656148738,42.5698622720551,43.3781884782194,44.2105385918685,45.1470186912513,46.0918117680801,47.0073117592765,48.0101726060988,49.0247944329415,50.0414306397136,50.8719017594393,51.8635661559826,52.8588798915792,53.8713936521778,54.9083250740821,55.9002536892858,56.8334800312711,57.7784113958775,58.7009541207744,59.4239608758381,,,
Afganistán,AFG,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.17141501,28.19936611,30.23638459,32.27372204,34.32855936,36.40150061,38.47545989,40.87574634,43.31114546,45.78160949,48.28708366,50.8278463,53.4035172,56.01404291,58.65937353,61.33978081,64.0548831,66.80870335,69.60193058,72.43421885,75.09141325,,,
,AFW,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.2045807522559,51.1615134775351,52.2513560997992,53.3442352207886,54.445922643361,55.5551379951818,56.6665527122425,57.7760470343631,58.8820603077974,59.9862979184736,61.0914873787084,62.1751400574794,63.2573115158425,64.3351995637955,65.4124691628665,66.4898260942655,67.5597435796966,68.6246700252121,69.6759985675244,70.7126172269998,71.7194859436229,,,
Angola,AGO,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.14430792,42.25467641,43.37679859,44.3638732,45.35133457,46.33601912,47.15022864,47.96147053,48.77040378,49.57516542,50.37684093,51.17483374,51.9685411,52.75734684,53.5415069,54.31692835,55.08427644,55.84290632,56.59174872,56.88303903,57.16773762,,,
Albania,ALB,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.75447063,86.90407032,87.45163517,87.98719397,88.51058296,89.02118831,89.51913233,90.00418728,90.47615076,90.93441293,91.37947821,91.81088697,92.22877874,92.63159485,93.02005646,93.39432534,93.75487823,94.10209695,94.43639147,94.75822287,95.06803883,,,
Andorra,AND,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0000007,99.99999929,100.000002,99.99999479,100.0000044,99.99999637,100.0000012,99.99999654,100.0000034,100.0000011,100.0000023,99.99999772,100.0000035,99.99999528,100.0000012,99.99999755,99.99999506,99.99999876,100.0000012,100.0000037,100.0000037,,,
El mundo árabe,ARB,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.2458742095116,79.5763833806677,79.9360641241386,80.3833971989638,80.8219428348278,81.4124625113967,82.0468722560985,82.6352356576488,83.275353184648,83.899425151355,84.5015858721624,85.0887564927345,85.6558759644702,86.2090706490324,86.7496062932547,87.2804364972827,87.7821245625921,88.1522079304927,88.5019734789496,88.8264434713364,89.1124992916922,,,
Emiratos Árabes Unidos,ARE,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,99.9713374,99.97133657,99.97133575,99.97133493,99.97133411,99.97133329,99.97133247,99.97133164,99.97133082,99.97133,99.968463,99.965596,,,
Argentina,ARG,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.29467974,96.53175832,96.76268593,96.98789954,97.20809699,97.42319597,97.63347995,97.83887029,98.03963014,98.23571573,98.42725533,98.61329285,98.79495003,98.85206691,98.90931952,98.96658815,99.0238575,,,,,,,
Armenia,ARM,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.22086305,95.49284638,95.78067376,96.07533883,96.3722248,96.67127128,96.97262891,97.27617604,97.58203679,97.89011617,98.2004766,98.51312626,98.82807295,99.14571586,99.44055835,99.5525667,99.56094081,99.93512819,99.95192387,99.96873221,99.97118069,,,
Samoa Americana,ASM,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.45908937,98.53642362,98.61375787,98.69109213,98.76842638,98.84576063,98.92309488,99.00042914,99.07776339,99.15509764,99.23243189,99.30976614,99.3871004,99.46443465,99.5417689,99.61910315,99.69643741,99.77377166,99.77377166,99.77377166,99.77377166,,,
Antigua y Barbuda,ATG,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.25376517,98.1372591,98.02075303,97.90424697,97.7877409,97.67123483,97.55472876,97.43822269,97.32171662,97.20521055,97.08870448,96.97219841,96.85569235,96.73918628,96.73918628,96.73918628,96.73918628,96.73918628,,,,,,
Australia,AUS,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.71229832,99.71124501,99.71219332,99.73436091,99.75634373,99.77814769,99.79977738,99.82125589,99.84255603,99.86367093,99.88315015,99.89196863,99.90076728,99.90958842,99.9614791,99.97000567,99.96997302,99.9699336,99.96989482,99.96985563,99.96981182,,,
Austria,AUT,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100.000003,100.000003,100.000003,99.99999704,100.0000029,99.99999706,100,100,100.0000029,100.0000029,100.0000029,100.0000029,100.0000028,100,100,99.99999723,100,99.99999727,100,,,
Azerbaiyán,AZE,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.58852302,74.79172646,76.00272351,77.22206132,78.44924315,79.68380637,80.9259308,82.17575175,83.43255097,84.69646851,85.97105431,87.25520642,88.5480703,89.84894863,91.15671941,92.42031398,93.18356464,93.94159758,94.69388812,95.41371728,96.04337613,,,
Burundi,BDI,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.66311688,51.23447644,51.80933223,52.38732666,52.96843345,53.55262931,54.14023166,54.7308721,55.32519947,55.92217472,56.52311691,57.12766023,57.73543332,58.34740313,58.96254221,59.58146925,60.20415097,60.83054996,61.46062113,62.09432063,62.20712225,,,
Bélgica,BEL,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0000036,99.99999586,99.99999971,100.0000012,100.0000032,100.0000006,100.0000006,99.99999572,99.99999802,100.0000017,99.99999861,100.0000029,99.99999711,99.9999974,99.99999728,99.9999977,100.0000013,99.9999984,99.99999814,99.99999974,99.99999645,,,
Benin,BEN,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.21775574,62.385879,62.56639848,62.76878216,62.96612496,63.15796463,63.34453519,63.52604541,63.70227689,63.87282084,64.03810265,64.19812277,64.35288158,64.50201104,64.64679742,64.7868223,64.92204449,65.05242508,65.17792394,65.29850262,65.41412299,,,
Burkina Faso,BFA,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.06578949,58.24366756,57.69363299,57.14783689,56.60815352,56.0745154,55.54886122,54.97935561,54.3702196,53.76059925,53.15173453,52.54423176,51.93833502,51.33464621,50.73416554,50.13713109,49.54416459,48.95459491,48.36939374,47.78959053,47.21485446,,,
Bangladesh,BGD,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.73628029,94.90442754,95.07781496,95.24974068,95.42010696,95.59186057,95.76021655,95.92502197,96.0861324,96.24343833,96.39688709,96.54632933,96.69158904,96.83255493,96.96925348,97.10160247,97.22961308,97.35325339,97.47252486,97.58742193,97.69796025,,,
Bulgaria,BGR,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.8594037,99.81006749,99.7614857,99.71365974,99.66658227,99.62024894,99.57463754,99.52976184,99.48559306,99.44213768,99.39938391,99.35731687,99.31597636,99.27537223,99.23548448,99.19632731,99.15790041,99.12020652,99.08322437,99.04696233,99.01141694,,,
Bahrein,BHR,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.91008053,99.91751872,99.92495691,99.9323951,99.93983329,99.94727148,99.95470968,99.96214787,99.96958606,99.97702425,99.98446244,99.99190064,99.99933883,100,100,100,100,100,100,100,100,,,
Bahamas,BHS,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.24549561,98.28825994,98.33102426,98.37378859,98.41655291,98.45931724,98.50208157,98.54484589,98.58761022,98.63037454,98.67313887,98.71590319,98.75866752,98.80143185,98.84419617,98.8869605,98.8869605,98.8869605,98.8869605,98.8869605,,,,
Bosnia y Herzegovina,BIH,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.26970297,97.22155563,97.17080798,97.11741401,97.06139335,97.00270983,96.9413779,96.87739484,96.81075209,96.7414515,96.66949483,96.59486682,96.45003046,96.35200233,96.16812794,96.15984418,96.15126178,96.14235606,96.13317676,96.12369889,96.11389762,,,
